Year;Month;Week;Weekday;Frigivelsesdato;Lager;Lagerområde;KO/DO;Hour;Afgangstid;Antal_linjer;Teoretisk_bemandning
2024;12;51;3;18-12-2024;Lager 1;11;Kundeordre;16;19:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;11;Kundeordre;16;22:30:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;11;Kundeordre;17;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;11;Kundeordre;17;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;0;19:30:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;1;20:00:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;3;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;3;22:00:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;3;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;4;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;8;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;8;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;8;20:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;10;18:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;10;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;11;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;12;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;12;22:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;13;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;13;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;13;22:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;14;20:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;14;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;14;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;15;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;15;22:30:00;8;0,228571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;15;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;16;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;16;22:30:00;7;0,2
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;17;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;17;21:59:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;17;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;17;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;12;Kundeordre;17;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;13;Kundeordre;7;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;13;Kundeordre;8;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;13;Kundeordre;11;22:35:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;13;Kundeordre;11;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;13;Kundeordre;13;22:35:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;1;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;1;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;18:05:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;3;20:10:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;4;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;4;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;7;16:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;7;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;7;18:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;7;22:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;7;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;16:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;22:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;8;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;18:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;9;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;16:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;18:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;10;20:10:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;18:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;22:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;11;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;12;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;12;20:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;12;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;12;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;12;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;13;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;13;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;13;20:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;13;22:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;13;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;20:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;14;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;18:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;20:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;22:30:00;7;0,2
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;15;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;16;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;16;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;16;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;16;22:30:00;8;0,228571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;16;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;17;19:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;14;Kundeordre;18;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;3;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;4;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;6;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;7;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;7;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;8;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;8;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;8;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;8;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;9;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;10;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;10;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;11;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;11;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;12;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;12;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;12;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;13;19:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;13;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;13;22:30:00;7;0,2
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;13;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;13;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;14;18:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;14;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;14;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;14;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;18:05:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;22:30:00;7;0,2
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;15;19:20:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;16;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;16;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;16;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;17;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;17;22:30:00;9;0,257142857
2024;12;51;3;18-12-2024;Lager 1;15;Kundeordre;17;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;0;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;3;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;3;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;3;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;3;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;4;14:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;4;16:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;4;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;4;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;4;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;6;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;6;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;6;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;7;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;7;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;7;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;7;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;8;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;8;22:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;8;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;8;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;9;18:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;9;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;9;22:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;9;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;10;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;10;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;22:35:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;11;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;12;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;12;20:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;12;20:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;12;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;12;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;13;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;19:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;22:30:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;14;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;15;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;15;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;15;22:30:00;17;0,485714286
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;15;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;16;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;16;19:30:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;16;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;16;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;17;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;17;20:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;17;22:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;16;Kundeordre;17;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;0;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;3;18:05:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;3;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;3;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;4;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;4;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;4;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;5;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;6;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;7;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;7;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;7;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;7;22:30:00;9;0,257142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;8;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;8;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;8;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;9;16:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;9;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;9;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;9;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;22:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;10;19:20:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;11;14:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;11;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;12;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;12;19:15:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;12;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;12;22:30:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;12;22:35:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;16:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;19:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;22:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;22:30:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;13;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;18:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;19:30:00;4;0,114285714
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;22:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;22:30:00;15;0,428571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;14;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;18:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;18:05:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;19:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;19:30:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;22:30:00;9;0,257142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;15;22:35:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;18:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;19:30:00;9;0,257142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;20:00:00;3;0,085714286
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;22:30:00;21;0,6
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;16;19:20:00;5;0,142857143
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;17;19:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;17;19:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;17;20:30:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;17;22:30:00;11;0,314285714
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;17;19:20:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;17;Kundeordre;18;20:00:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;0;19:00:00;11;0,314285714
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;0;19:15:00;6;0,171428571
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;0;19:30:00;112;3,2
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;0;19:20:00;95;2,714285714
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;1;20:00:00;86;2,457142857
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;1;20:30:00;2;0,057142857
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;1;20:10:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;2;20:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;2;22:00:00;1;0,028571429
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;3;14:00:00;34;0,971428571
2024;12;51;3;18-12-2024;Lager 1;18;Kundeordre;3;16:00:00;34;0,971428571
